,mean,std,mean+2std,mean-2std
chr10:130856369-130856370,0.9037904902853409,0.019291049538596672,0.9423725893625342,0.8652083912081475
chr10:26768835-26768836,0.8830066260029624,0.020874015194549504,0.9247546563920614,0.8412585956138634
chr10:126889815-126889816,0.9119714711052641,0.020417057085792244,0.9528055852768486,0.8711373569336797
chr10:28657270-28657330,0.8957811295787875,0.017547712047890515,0.9308765536745686,0.8606857054830065
chr10:75987922-75987923,0.8864484433049896,0.020885560917463165,0.928219565139916,0.8446773214700632
chr10:119008435-119009130,0.8989163619628078,0.01597567226694584,0.9308677064966995,0.8669650174289161
chr10:126069759-126069776,0.927310219707653,0.02170357186818372,0.9707173634440205,0.8839030759712856
chr10:1290422-1290423,0.9061171756901357,0.025066536646873225,0.9562502489838822,0.8559841023963892
chr10:95073774-95073775,0.9142905658833002,0.021351591746320387,0.956993749375941,0.8715873823906594
chr10:125532925-125532926,0.8918947535094385,0.02072264467501007,0.9333400428594586,0.8504494641594184
chr10:76737777-76737778,0.921723033789203,0.01663943991458066,0.9550019136183643,0.8884441539600416
chr10:11445163-11445164,0.9126094171371328,0.02103653825684498,0.9546824936508228,0.8705363406234429
chr10:14701815-14701816,0.9118070653085288,0.018074557962790932,0.9479561812341107,0.8756579493829469
chr10:98455236-98455237,0.9298577932929016,0.014649484351293346,0.9591567619954884,0.9005588245903149
chr10:14606714-14606715,0.8947754937251186,0.020846008793316547,0.9364675113117517,0.8530834761384855
chr10:65001884-65001885,0.9196085983765268,0.01690758255832535,0.9534237634931775,0.885793433259876
chr10:30707911-30707912,0.9230561179944679,0.01727468480594038,0.9576054876063486,0.8885067483825871
chr10:173981-173982,0.9054938797513905,0.019359467613373184,0.9442128149781369,0.8667749445246441
chr10:5915770-5915771,0.8932095121864382,0.02176288049851384,0.9367352731834658,0.8496837511894105
chr10:25171393-25171394,0.9057714674887435,0.020105343274473688,0.9459821540376908,0.8655607809397962
chr10:105523755-105523756,0.8939595212629297,0.018955597713230122,0.9318707166893899,0.8560483258364694
chr10:95502528-95502529,0.9283411201967916,0.01634379050548067,0.961028701207753,0.8956535391858302
chr10:11222525-11222526,0.9203255434274293,0.017268823406569763,0.9548631902405689,0.8857878966142898
chr10:12490844-12490845,0.9629611863278067,0.02188844196727316,1.006738070262353,0.9191843023932604
chr11:50129456-50129457,0.03819511327647235,0.03367031688314511,0.10553574704276257,-0.029145520489817875
chr11:131707651-131707729,0.04504226068431065,0.017415320234913594,0.07987290115413784,0.010211620214483463
chr11:77219590-77219591,0.06430140827323069,0.023359416725218077,0.11102024172366684,0.017582574822794537
chr11:41681482-41681483,0.062436825676580494,0.025477766449499877,0.11339235857558025,0.01148129277758074
chr11:105850644-105850645,0.038113667415660094,0.017412007446234418,0.07293768230812893,0.0032896525231912582
chr11:32502987-32502988,0.05384264878823549,0.015928055711802357,0.0856987602118402,0.021986537364630777
chr11:124999345-124999395,0.02534658057010757,0.010475958824824421,0.046298498219756415,0.004394662920458727
chr11:121665583-121665837,0.06037934908888363,0.023553890088186098,0.10748712926525583,0.013271568912511432
chr11:47611236-47612549,0.05365293869823418,0.033105950300076105,0.1198648392983864,-0.012558961901918027
chr11:132582488-132582809,0.045418127589461676,0.012407353490201988,0.07023283456986565,0.0206034206090577
chr11:35685833-35685834,0.07848635592888917,0.025191905245777822,0.1288701664204448,0.028102545437333523
chr11:105386196-105386197,0.05177883740406305,0.014812394770387543,0.08140362694483813,0.02215404786328796
chr11:61889921-61890698,0.06494259978903776,0.020286500207205814,0.10551560020344938,0.024369599374626127
chr11:83924021-83924022,0.06221121370314513,0.017274066344046296,0.09675934639123772,0.027663081015052535
chr11:95987382-95987383,0.8811618070184034,0.036052775374761085,0.9532673577679256,0.8090562562688812
chr11:3635781-3636102,0.8974961346465637,0.019036401018022217,0.9355689366826082,0.8594233326105193
chr11:95467293-95467294,0.9030302876436179,0.01940343598228266,0.9418371596081833,0.8642234156790526
chr11:65184909-65185685,0.9065003711108276,0.029251006663147214,0.965002384437122,0.8479983577845331
chr11:78164660-78164661,0.915615958670703,0.016976571649179772,0.9495691019690625,0.8816628153723435
chr11:32442615-32442616,0.9044348802732162,0.01892922350262642,0.942293327278469,0.8665764332679633
chr11:17251956-17251957,0.9001047438698329,0.024474546252166697,0.9490538363741663,0.8511556513654994
chr11:64460432-64460433,0.9101082258226999,0.02075557798905875,0.9516193818008174,0.8685970698445824
chr11:10662026-10662027,0.9107489802882004,0.018889716890336472,0.9485284140688733,0.8729695465075274
chr11:57012512-57012513,0.8901477783309737,0.0219809939766804,0.9341097662843345,0.8461857903776129
chr11:69526996-69526997,0.9068773403876813,0.018103169554808847,0.943083679497299,0.8706710012780636
chr11:131770235-131770236,0.8816994875973903,0.02173420183444211,0.9251678912662745,0.838231083928506
chr11:11172009-11172010,0.9185330315280357,0.017134459657217462,0.9528019508424705,0.8842641122136008
chr11:11679159-11679160,0.911985418962483,0.01841072988796999,0.948806878738423,0.875163959186543
chr11:7369177-7369178,0.8945832718076491,0.02147961270430238,0.9375424972162538,0.8516240463990443
chr11:61638900-61638901,0.972998419279433,0.01950751812415736,1.0120134555277478,0.9339833830311183
chr11:122727440-122727441,0.9194676245304035,0.018559332512406917,0.9565862895552174,0.8823489595055897
chr11:117841466-117841467,0.9100134691153745,0.018520835131787216,0.9470551393789489,0.8729717988518001
chr11:30304009-30304010,0.9122923176849675,0.017589808589419872,0.9474719348638073,0.8771127005061278
chr11:128065159-128065160,0.9085769743726436,0.017175711698318594,0.9429283977692808,0.8742255509760064
chr11:65661516-65661517,0.932253631435804,0.041086662481430045,1.014426956398664,0.8500803064729439
chr11:128595713-128595714,0.9047436961937381,0.01833596684090135,0.9414156298755407,0.8680717625119354
chr12:114162813-114162814,0.03802527868056506,0.03597684562441944,0.10997896992940394,-0.03392841256827382
chr12:21721851-21721852,0.03959065706545947,0.014212073043704945,0.06801480315286937,0.011166510978049583
chr12:125635862-125635863,0.053341530558132524,0.01829401309515967,0.08992955674845186,0.016753504367813185
chr12:27936825-27936826,0.039986654249602106,0.017667456985244644,0.0753215682200914,0.004651740279112818
chr12:127101141-127101142,0.0394980339379665,0.024857531251771085,0.08921309644150867,-0.010217028565575673
chr12:78227745-78227746,0.04975514542992111,0.01852629086232694,0.08680772715457499,0.012702563705267234
chr12:12605465-12605471,0.05798904876671878,0.02550130280665059,0.10899165438001995,0.0069864431534176
chr12:125335793-125335794,0.05961699402538514,0.02050619253093399,0.10062937908725311,0.018604608963517157
chr12:96547357-96547358,0.03993538693463625,0.019715255008578732,0.07936589695179372,0.0005048769174787818
chr12:63396639-63397434,0.041722282538052644,0.016435140667767408,0.07459256387358745,0.008852001202517827
chr12:11800414-11800415,0.05456853308192133,0.017760702042715345,0.09008993716735203,0.019047128996490643
chr12:23088168-23088169,0.05905420079980789,0.018110268534657067,0.09527473786912202,0.022833663730493753
chr12:132603220-132603991,0.05433208114843939,0.020630288483035317,0.09559265811451002,0.013071504182368757
chr12:19842886-19842887,0.057230623080501065,0.017658250774156274,0.09254712462881362,0.021914121532188517
chr12:108440230-108440231,0.046336281692364416,0.023036361826769054,0.09240900534590252,0.0002635580388263073
chr12:68790405-68790406,0.08403095550953642,0.023010787245443462,0.13005253000042333,0.038009381018649493
chr12:47633443-47633444,0.06642123429100072,0.022978990824126425,0.11237921593925357,0.02046325264274787
chr12:27950715-27950801,0.054384803774614715,0.018097813665133567,0.09058043110488184,0.01818917644434758
chr12:124604609-124604610,0.05516592542301368,0.019328653616510524,0.09382323265603473,0.01650861818999263
chr12:131593100-131593101,0.10306381149662112,0.05830327501210522,0.21967036152083158,-0.013542738527589318
chr12:57076367-57076368,0.07240580359725389,0.027909021611316743,0.12822384681988738,0.016587760374620404
chr12:118198722-118199248,0.0586325550788524,0.01353315312934161,0.08569886133753563,0.03156624882016918
chr12:77043003-77043004,0.08794205843511661,0.033548542757793794,0.1550391439507042,0.020844972919529026
chr12:127944448-127944449,0.05283376315725392,0.016176999053477553,0.08518776126420902,0.02047976505029881
chr12:25109298-25109299,0.07595345984151264,0.01800114215969636,0.11195574416090537,0.039951175522119915
chr12:105747184-105747185,0.07358358299659434,0.02769398194860464,0.12897154689380363,0.018195619099385066
chr12:66242810-66242811,0.05115056634018254,0.021850872350527073,0.09485231104123669,0.007448821639128397
chr12:108975597-108975598,0.050093600391832645,0.027150259586921285,0.10439411956567521,-0.004206918782009926
chr12:52221959-52221960,0.9054461133827199,0.017998491762535044,0.9414430969077899,0.8694491298576498
chr12:125831167-125831168,0.9144711739041226,0.015853421518416736,0.946178016940956,0.8827643308672891
chr12:14796294-14796295,0.8853152741862409,0.020371633867685052,0.926058541921611,0.8445720064508708
chr12:4216696-4216697,0.8865165304902587,0.0198978892117902,0.9263123089138391,0.8467207520666783
chr12:24895520-24895521,0.8795941483963269,0.028719595561214162,0.9370333395187552,0.8221549572738985
chr12:105076986-105076987,0.9079463324959424,0.017357815542494614,0.9426619635809316,0.8732307014109532
chr12:123713553-123713554,0.8842964047139594,0.020562940985374978,0.9254222866847094,0.8431705227432095
chr12:89434185-89434186,0.904613477595709,0.019904454568003622,0.9444223867317162,0.8648045684597018
chr12:68981281-68981282,0.9054401012479428,0.018200858299118886,0.9418418178461806,0.8690383846497051
chr12:105114327-105114400,0.914918158771688,0.01667534375879054,0.9482688462892691,0.881567471254107
chr12:65063404-65063405,0.8952580880381252,0.020301798989146247,0.9358616860164177,0.8546544900598327
chr12:21768482-21768483,0.9132872589216742,0.018254475685277997,0.9497962102922302,0.8767783075511182
chr12:8645990-8645991,0.9148827364279748,0.01728158187107442,0.9494459001701236,0.880319572685826
chr12:112568357-112568358,0.9032733532538946,0.019503539075598812,0.9422804314050922,0.8642662751026969
chr12:89740403-89740615,0.908569447355487,0.017104112649618784,0.9427776726547246,0.8743612220562493
chr12:46609063-46609064,0.9129399088156644,0.01813728618027913,0.9492144811762228,0.8766653364551061
chr12:104917222-104917223,0.9044727578955553,0.02502036303044931,0.9545134839564539,0.8544320318346567
chr12:109865999-109866000,0.8871670837978856,0.02143460796130734,0.9300362997205003,0.8442978678752708
chr12:10396521-10396553,0.9105848021363642,0.016243919566976787,0.9430726412703178,0.8780969630024106
chr12:8142678-8142679,0.9206424533838875,0.01756402943300948,0.9557705122499065,0.8855143945178685
chr12:32914854-32914855,0.9000606224010514,0.019871337931252533,0.9398032982635565,0.8603179465385464
chr12:9950792-9950793,0.9152675150332893,0.017753704211463224,0.9507749234562157,0.8797601066103629
chr12:90150622-90150623,0.9102640381859237,0.017860608199569316,0.9459852545850623,0.8745428217867851
chr12:95822527-95822528,0.9237618055970251,0.017283889274153794,0.9583295841453328,0.8891940270487175
chr12:116763201-116763202,0.9101211083373286,0.01690355351942847,0.9439282153761855,0.8763140012984717
chr13:50420823-50420824,0.06406352700591415,0.023699077708448327,0.1114616824228108,0.0166653715890175
chr13:72420299-72420300,0.05851020086229071,0.020166153697009255,0.09884250825630922,0.0181778934682722
chr13:106886462-106886463,0.052749122624237484,0.017429239400375756,0.087607601424989,0.01789064382348597
chr13:25940053-25940209,0.04355936675825643,0.014720136953900216,0.07299964066605687,0.014119092850456
chr13:110174231-110174308,0.04501286190933111,0.01572006313041351,0.07645298817015814,0.013572735648504093
chr13:72408747-72408751,0.06833175037115559,0.02213376032982307,0.11259927103080172,0.024064229711509448
chr13:79338927-79338928,0.04970669236629088,0.017242594409629997,0.08419188118555088,0.01522150354703089
chr13:73991735-73991736,0.04876929628336361,0.01810448448804125,0.0849782652594461,0.012560327307281106
chr13:33640533-33640943,0.0462792066447775,0.01440050974945142,0.07508022614368035,0.01747818714587466
chr13:34799311-34799312,0.05862911920669577,0.016712208463116763,0.0920535361329293,0.025204702280462246
chr13:20458792-20458821,0.0801333241630229,0.019660903259291193,0.11945513068160529,0.04081151764444052
chr13:20922314-20922315,0.09218981080038137,0.02652128830645962,0.1452323874133006,0.03914723418746213
chr13:53507972-53508093,0.05452747036489939,0.01798833413816359,0.09050413864122657,0.01855080208857221
chr13:65724231-65724232,0.05860772372562623,0.017094372435594304,0.09279646859681484,0.024418978854437626
chr13:41681345-41681346,0.07328193428610201,0.02073174879504269,0.11474543187618738,0.03181843669601663
chr13:99047355-99047833,0.06250112736237347,0.03328299981162393,0.12906712698562134,-0.004064872260874389
chr13:25668392-25668715,0.05675982289414837,0.014584656026721992,0.08592913494759236,0.027590510840704383
chr13:22298502-22299320,0.06184619752798922,0.015243880224517496,0.0923339579770242,0.03135843707895423
chr13:76764321-76764322,0.06307991479857088,0.036299191137144346,0.13567829707285955,-0.009518467475717815
chr13:84711645-84711646,0.8787480775761454,0.021986710841391855,0.9227214992589291,0.8347746558933616
chr13:23952424-23952577,0.9164597342743239,0.014979849159668837,0.9464194325936616,0.8865000359549863
chr13:41187806-41187927,0.8993853778207492,0.017850918322368958,0.9350872144654871,0.8636835411760113
chr13:96182637-96182638,0.9263871749375762,0.015339710880987715,0.9570665966995516,0.8957077531756007
chr13:25439506-25439507,0.9207957258216941,0.02252205203412381,0.9658398298899418,0.8757516217534465
chr13:78596526-78596527,0.8768303552272234,0.023030396024049278,0.922891147275322,0.8307695631791249
chr13:30476615-30476854,0.9046376748083163,0.018710286855425973,0.9420582485191682,0.8672171010974643
chr13:51086835-51086836,0.8872206726513919,0.020981063576151576,0.9291827998036951,0.8452585454990887
chr13:46752424-46752425,0.9193888627465325,0.016906304205018877,0.9532014711565703,0.8855762543364948
chr13:99698423-99698740,0.8936436799555059,0.017406954731102105,0.9284575894177101,0.8588297704933017
chr13:49080055-49080056,0.9048632497967876,0.020652816678069234,0.946168883152926,0.8635576164406491
chr13:99909260-99909261,0.9282419706873253,0.017553725146982654,0.9633494209812906,0.8931345203933599
chr13:27488892-27488893,0.9191938146461108,0.016076849847541114,0.951347514341193,0.8870401149510286
chr14:88354914-88354915,0.06174657949797552,0.027778765567526488,0.1173041106330285,0.006189048362922542
chr14:101088404-101088405,0.05522436696886784,0.020417200248991466,0.09605876746685077,0.014389966470884905
chr14:74845230-74845231,0.08106912985416982,0.023404217949843747,0.1278775657538573,0.03426069395448233
chr14:62026626-62026627,0.03582319624548068,0.014807322672310122,0.06543784159010092,0.006208550900860435
chr14:54859664-54859665,0.05604555112064474,0.04842576426636123,0.15289707965336718,-0.04080597741207771
chr14:25180019-25180020,0.061254616186615665,0.021607906139001973,0.10447042846461961,0.01803880390861172
chr14:35021983-35021987,0.054031388049533204,0.02255313239671117,0.09913765284295555,0.008925123256110862
chr14:50828728-50828729,0.09132597253627661,0.058029847080045965,0.20738566669636854,-0.02473372162381532
chr14:19505420-19505421,0.02984434397134174,0.020995922284544805,0.07183618854043135,-0.01214750059774787
chr14:103785969-103785970,0.07814517661390938,0.028625486181919377,0.13539614897774813,0.020894204250070623
chr14:41099126-41099127,0.038760294158134395,0.024818174025668084,0.08839664220947056,-0.010876053893201773
chr14:91770052-91770419,0.06320844585173438,0.030201298014556042,0.12361104188084646,0.002805849822622296
chr14:20784555-20786070,0.11782350429494724,0.01998631731047595,0.15779613891589914,0.07785086967399535
chr14:24058532-24058533,0.9003873807078859,0.02154677487813085,0.9434809304641476,0.8572938309516243
chr14:98665007-98665008,0.8916480714875644,0.027655969973380132,0.9469600114343247,0.8363361315408041
chr14:90240098-90240125,0.8956485959475147,0.022878772480367186,0.941406140908249,0.8498910509867803
chr14:72906773-72906774,0.8830403383493443,0.021314294283289622,0.9256689269159235,0.840411749782765
chr14:92963020-92963021,0.9263060401432233,0.015932881955763423,0.9581718040547501,0.8944402762316964
chr14:90949960-90949961,0.8803187010747328,0.025206737613314358,0.9307321763013615,0.829905225848104
chr14:105434159-105434299,0.8992593474984221,0.024711803497292937,0.948682954493008,0.8498357405038361
chr14:94425764-94425765,0.8753123666358665,0.022910909491598627,0.9211341856190638,0.8294905476526693
chr14:90147503-90147504,0.884035322676426,0.020488687439696507,0.925012697555819,0.843057947797033
chr14:103512157-103512158,0.8919848496000411,0.021291170558305636,0.9345671907166524,0.8494025084834298
chr14:68752237-68752238,0.8937473628709869,0.019568396140919365,0.9328841551528256,0.8546105705891481
chr14:100535030-100535031,0.9086637250365791,0.019143634015464258,0.9469509930675076,0.8703764570056506
chr14:66869995-66869996,0.9108414903032158,0.017078814965468078,0.944999120234152,0.8766838603722796
chr14:93365369-93365370,0.9244974191996173,0.038919040056890154,1.0023354993133975,0.8466593390858369
chr14:100288389-100288390,0.9469250427107915,0.019600740871213756,0.986126524453219,0.9077235609683639
chr14:72943461-72943541,0.9021229893327591,0.017201990898014923,0.936526971128789,0.8677190075367293
chr14:32498045-32498046,0.9167379517213305,0.02264828901897798,0.9620345297592865,0.8714413736833746
chr14:91833636-91833637,0.9100167238702409,0.03573961603911749,0.9814959559484759,0.8385374917920059
chr14:53982283-53982284,0.9140196218237636,0.017560111118559964,0.9491398440608836,0.8788993995866436
chr14:91782393-91782394,0.966620483239692,0.012796407839281931,0.9922132989182558,0.9410276675611281
chr14:91696151-91696241,0.9060427384069083,0.019870130373813768,0.9457829991545358,0.8663024776592808
chr14:22646041-22646042,0.9037438414457227,0.018259034198899484,0.9402619098435216,0.8672257730479238
chr14:52867870-52867871,0.9132469813523121,0.01768518068483688,0.9486173427219858,0.8778766199826383
chr15:63568038-63568039,0.0520532270476189,0.018753820831329523,0.08956086871027795,0.014545585384959855
chr15:31461397-31461398,0.060308197453750864,0.015372476160518803,0.09105314977478847,0.02956324513271326
chr15:99168802-99168803,0.04855155974689067,0.017871214780844306,0.08429398930857929,0.012809130185202057
chr15:35212877-35212878,0.07395759673918158,0.020653866447863413,0.1152653296349084,0.03264986384345475
chr15:62090739-62090761,0.02484884925475731,0.013310365297981117,0.051469579850719545,-0.0017718813412049214
chr15:80624381-80624618,0.05569586980712222,0.019325355311197744,0.09434658042951771,0.01704515918472673
chr15:26154648-26154649,0.027106053883642702,0.02170088621902597,0.07050782632169464,-0.016295718554409238
chr15:79806516-79806517,0.050637284097022665,0.016546821498569397,0.08373092709416147,0.01754364109988387
chr15:34339800-34339801,0.06874588371336399,0.018355197133543142,0.10545627798045026,0.0320354894462777
chr15:28216043-28216044,0.023647312814344002,0.020655963719990827,0.06495924025432566,-0.01766461462563765
chr15:54100722-54100723,0.07899535117122769,0.029826456161965376,0.13864826349515844,0.019342438847296937
chr15:69167578-69167579,0.10671320823282435,0.02896944472918817,0.16465209769120068,0.04877431877444801
chr15:50718844-50718993,0.07314405478105034,0.015599988739577521,0.10434403226020537,0.0419440773018953
chr15:22509333-22509334,0.8939643582838855,0.022275805804066236,0.938515969892018,0.8494127466757531
chr15:101861037-101861038,0.9496882687378035,0.01476908249782757,0.9792264337334586,0.9201501037421485
chr15:70051510-70051511,0.8844580022229537,0.019494524226779816,0.9234470506765133,0.845468953769394
chr15:31658323-31658324,0.8886142773142309,0.02456535378611542,0.9377449848864617,0.8394835697420001
chr15:42900947-42900948,0.9025952924260738,0.0210522523062597,0.9446997970385932,0.8604907878135545
chr15:86250370-86250371,0.9056904542469614,0.01840113384761973,0.9424927219422008,0.868888186551722
chr15:33440794-33440795,0.914549065557463,0.021576592203746265,0.9577022499649555,0.8713958811499705
chr15:64303084-64303085,0.9214123675193563,0.01767105006704928,0.9567544676534548,0.8860702673852577
chr15:41988330-41988331,0.9271855656093662,0.017556126167431026,0.9622978179442282,0.8920733132745041
chr15:55543264-55543365,0.8992050684085438,0.020415094839811788,0.9400352580881673,0.8583748787289202
chr15:95150544-95150545,0.8855452127530211,0.027801342895363856,0.9411478985437488,0.8299425269622934
chr15:98703755-98703756,0.9039995852948775,0.018428824719564127,0.9408572347340057,0.8671419358557492
chr15:52774434-52774435,0.9058345773029585,0.019834852340041044,0.9455042819830406,0.8661648726228763
chr15:64185283-64185284,0.9085891348002154,0.01923340865193779,0.947055952104091,0.8701223174963398
chr15:31135523-31135524,0.9049513239498209,0.017694026856968307,0.9403393776637575,0.8695632702358843
chr15:76041384-76041385,0.9159210520058491,0.01735313860353821,0.9506273292129255,0.8812147747987726
chr16:10449523-10449524,0.025161325366736285,0.018955863551986293,0.06307305247070888,-0.012750401737236301
chr16:27052228-27052338,0.05119557870765753,0.02413576069257934,0.0994671000928162,0.002924057322498848
chr16:29895398-29895399,0.04745944846319851,0.017587037620458292,0.08263352370411509,0.012285373222281924
chr16:83897547-83897548,0.04031869309332162,0.026667696522245203,0.09365408613781202,-0.01301669995116879
chr16:86903449-86903492,0.07948323463643896,0.06959378628293919,0.21867080720231735,-0.059704337929439424
chr16:65953812-65953813,0.041438282461182946,0.010898508186733769,0.06323529883465048,0.01964126608771541
chr16:53826337-53826338,0.08642994535439374,0.02522653168392059,0.1368830087222349,0.035976881986552564
chr16:27063429-27063430,0.043854729710508786,0.021291559500533002,0.08643784871157478,0.0012716107094427817
chr16:70328279-70328925,0.06990729501534092,0.01783014852625498,0.10556759206785088,0.034246997962830955
chr16:3139060-3140536,0.06948707871917033,0.03009729419044951,0.12968166710006934,0.009292490338271307
chr16:10456389-10456390,0.9236916039092277,0.01649063911409548,0.9566728821374186,0.8907103256810367
chr16:14101445-14101446,0.9118241938846523,0.017457789473624058,0.9467397728319005,0.8769086149374041
chr16:4250318-4250319,0.8846532727025725,0.023616928872512887,0.9318871304475983,0.8374194149575468
chr16:89427426-89427427,0.8948456673259814,0.021884704550753795,0.938615076427489,0.8510762582244737
chr16:57626693-57626694,0.9042087984360638,0.01845878457915515,0.9411263675943742,0.8672912292777535
chr16:68738567-68738568,0.8841332527808647,0.022739391832628072,0.9296120364461209,0.8386544691156086
chr16:79553561-79553562,0.900256757430748,0.026149986264905035,0.9525567299605581,0.8479567849009378
chr16:29035250-29035251,0.8846683532731141,0.02208836653380413,0.9288450863407224,0.8404916202055058
chr16:29638229-29638230,0.8823788117973752,0.03675922463819974,0.9558972610737747,0.8088603625209757
chr16:85339941-85339942,0.8881557572028794,0.020009824232870326,0.9281754056686201,0.8481361087371387
chr16:84641514-84641515,0.9097874508582242,0.03608516639721652,0.9819577836526573,0.8376171180637911
chr16:47426181-47426182,0.9238312957928023,0.016437063200824324,0.956705422194451,0.8909571693911537
chr16:84675013-84675014,0.9041872827711561,0.01989495204231846,0.943977186855793,0.8643973786865192
chr16:89473783-89473784,0.8953596083147978,0.020392293300608245,0.9361441949160143,0.8545750217135812
chr16:79127896-79127897,0.9310616086524329,0.02414090581727947,0.9793434202869918,0.882779797017874
chr16:50315785-50315786,0.9269381463868427,0.015996545183283566,0.9589312367534099,0.8949450560202755
chr16:71533718-71533719,0.9254869711201046,0.01751623236066625,0.9605194358414371,0.8904545063987721
chr16:29611896-29611897,0.9022071254682996,0.021006235053421658,0.9442195955751429,0.8601946553614563
chr17:41780452-41780453,0.05716805766037375,0.016751361829607736,0.09067078131958922,0.023665334001158278
chr17:60721953-60722131,0.05366028890480404,0.015861675139603317,0.08538363918401068,0.021936938625597403
chr17:15083645-15083646,0.10278581455733239,0.04281936506300699,0.18842454468334635,0.01714708443131842
chr17:8754945-8754946,0.06836066335378546,0.01949018223686997,0.1073410278275254,0.02938029888004552
chr17:65382043-65382044,0.07608585097900515,0.016361198201874746,0.10880824738275464,0.04336345457525566
chr17:74348029-74348030,0.029931993179714473,0.012723022690192182,0.05537803856009883,0.00448594779933011
chr17:41456143-41456570,0.08045383829963014,0.02225066887502513,0.1249551760496804,0.03595250054957988
chr17:21848728-21848729,0.06895200725983545,0.026083904096098915,0.12111981545203329,0.016784199067637624
chr17:21901968-21901969,0.05215639583799908,0.036424391865603485,0.12500517956920604,-0.02069238789320789
chr17:18527483-18527484,0.03921953173805034,0.01717503467392908,0.0735696010859085,0.004869462390192175
chr17:20346491-20346492,0.051249399462077405,0.04460085104303772,0.14045110154815285,-0.03795230262399804
chr17:30036582-30036805,0.06930484224649837,0.023853988580253175,0.11701281940700473,0.02159686508599202
chr17:7909776-7910041,0.05874117609148766,0.028538749253474712,0.11581867459843709,0.0016636775845382326
chr17:56230684-56230685,0.9085204011374577,0.01752014906583607,0.9435606992691299,0.8734801030057855
chr17:74178431-74178432,0.8856684823087012,0.03424368015839424,0.9541558426254897,0.8171811219919127
chr17:66340997-66340998,0.8730100126804367,0.02653932329519444,0.9260886592708255,0.8199313660900478
chr17:72635763-72635947,0.8986453751378438,0.01711969773124458,0.9328847706003329,0.8644059796753547
chr17:36061601-36061602,0.9086810659783467,0.01851687177520296,0.9457148095287526,0.8716473224279409
chr17:79328957-79328958,0.8962001086076143,0.020458101851144488,0.9371163123099033,0.8552839049053254
chr17:38673428-38673429,0.9041338974654303,0.020697485393509317,0.9455288682524489,0.8627389266784117
chr17:43951350-43951351,0.9050103972787361,0.018952580085189834,0.9429155574491158,0.8671052371083564
chr17:73064124-73064125,0.9001961578030561,0.02126530585382792,0.9427267695107119,0.8576655460954002
chr17:74248466-74248467,0.9651762024320724,0.014390261634716241,0.9939567257015048,0.9363956791626399
chr17:66352599-66352600,0.9063401282332842,0.021215179556169257,0.9487704873456227,0.8639097691209457
chr17:75124189-75124190,0.9275398824056469,0.0167334034258379,0.9610066892573227,0.8940730755539711
chr17:38778955-38778956,0.8990110680012453,0.02046890207617015,0.9399488721535856,0.858073263848905
chr17:34617976-34617977,0.9000219287481337,0.02075555089699859,0.9415330305421309,0.8585108269541365
chr17:75231847-75231848,0.9082524737010265,0.020383678813927695,0.9490198313288819,0.867485116073171
chr17:33213986-33213987,0.8944705730368084,0.02133225191114238,0.9371350768590931,0.8518060692145237
chr17:66342532-66343094,0.9094884823991964,0.015308951592573087,0.9401063855843426,0.8788705792140503
chr17:47472466-47472467,0.9181700726051228,0.018201913300756437,0.9545738992066357,0.88176624600361
chr17:46518947-46518948,0.8981254926671335,0.019890413537317266,0.937906319741768,0.858344665592499
chr17:66311247-66311248,0.894752895901457,0.032989447797744556,0.9607317914969461,0.8287740003059679
chr17:32490958-32490959,0.9145249713954883,0.018375063196747695,0.9512750977889837,0.8777748450019929
chr17:30007204-30007205,0.8906085700255858,0.1141206330925355,1.1188498362106567,0.6623673038405148
chr17:66433793-66433794,0.9225586841949467,0.017206891574429093,0.9569724673438049,0.8881449010460885
chr18:48663792-48663793,0.046554134810777414,0.020240218021915363,0.08703457085460814,0.006073698766946689
chr18:72799150-72799947,0.05365523764626885,0.018763851619019573,0.091182940884308,0.016127534408229706
chr18:66062772-66062773,0.057653042690985416,0.016819937980719093,0.0912929186524236,0.02401316672954723
chr18:72801842-72802536,0.04605943115272766,0.02378888267731948,0.09363719650736663,-0.0015183342019112964
chr18:74770402-74770816,0.04712667239460394,0.017638734832109367,0.08240414205882268,0.011849202730385207
chr18:6682636-6682637,0.042973110292354615,0.017535972304795273,0.07804505490194516,0.00790116568276407
chr18:18783940-18783941,0.061004992506727744,0.019842857477624175,0.10069070746197609,0.021319277551479394
chr18:44013027-44013028,0.058798738659912426,0.016679004452161635,0.0921567475642357,0.025440729755589156
chr18:23252603-23252604,0.059927045803347484,0.018898186669230835,0.09772341914180915,0.022130672464885814
chr18:22657285-22657569,0.05636538818136904,0.014141029176456472,0.08464744653428198,0.028083329828456096
chr18:72844282-72844283,0.05092350665428646,0.016124834828123658,0.08317317631053378,0.018673836998039144
chr18:8536416-8536417,0.08595718286450367,0.03401481521918125,0.15398681330286618,0.017927552426141163
chr18:55445753-55445754,0.07650991786651182,0.02069625263059804,0.1179024231277079,0.035117412605315736
chr18:8479395-8479396,0.05740648267352261,0.019562870465603396,0.0965322236047294,0.018280741742315816
chr18:22744458-22744459,0.8803354558392206,0.02287562124285702,0.9260866983249346,0.8345842133535065
chr18:45958576-45958577,0.8866215950320355,0.021447335027409645,0.9295162650868548,0.8437269249772162
chr18:44742231-44742232,0.8821448064005458,0.02370400575407039,0.9295528179086866,0.834736794892405
